"No.","Time","Source","Destination","Protocol","Length","Info"
"12153","163.582787","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12154","163.582868","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12155","163.582897","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12156","163.582985","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12157","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12158","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12159","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12160","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12161","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12162","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12163","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12164","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12165","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12166","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12167","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12168","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12169","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12170","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12171","163.584220","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12172","163.584300","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12173","163.584300","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12174","163.584363","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12175","163.584454","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12176","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12177","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12178","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12179","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12180","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12181","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12182","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12183","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12184","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12185","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12186","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12187","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12188","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12189","163.585540","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12190","163.585693","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12191","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12192","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12193","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12194","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12195","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12196","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12197","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12198","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12199","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12200","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12201","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12202","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12203","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12204","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12205","163.587538","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12206","163.587682","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12207","163.587682","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12208","163.587737","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12209","163.587852","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12210","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12211","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12212","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12213","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12214","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12215","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12216","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12217","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12218","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12219","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12220","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12221","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12222","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12223","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12224","163.588972","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12225","163.589135","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12226","163.589207","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12227","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12228","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12229","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12230","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12231","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12232","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12233","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12234","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12235","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12236","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12237","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12238","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12239","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12240","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12241","163.590324","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12242","163.590430","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12243","163.590430","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12244","163.590503","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12245","163.590621","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12246","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12247","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12248","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12249","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12250","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12251","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12252","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12253","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12254","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12255","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12256","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12257","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12258","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12259","163.591612","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12260","163.591692","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12261","163.591833","192.168.100.80","36.92.238.141","QUIC","80","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12262","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12263","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12264","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12265","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12266","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12267","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12268","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12269","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12270","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12271","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12272","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12273","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12274","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12275","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12276","163.593082","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12277","163.593160","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12278","163.593160","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12279","163.593192","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12280","163.593281","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12281","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12282","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12283","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12284","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12285","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12286","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12287","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12288","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12289","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12290","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12291","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12292","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12293","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12294","163.594390","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12295","163.594468","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12296","163.594578","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12297","163.594675","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12298","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12299","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12300","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12301","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12302","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12303","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12304","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12305","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12306","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12307","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12308","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12309","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12310","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12311","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12312","163.595795","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12313","163.595872","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12314","163.595872","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12315","163.595948","192.168.100.80","36.92.238.141","QUIC","75","Protected Payload (KP0), DCID=348e8e6c1aca0b64"
"12316","163.597096","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12317","163.597096","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12318","163.597096","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12319","163.597096","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12320","163.597096","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12321","163.597096","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
"12322","163.597096","36.92.238.141","192.168.100.80","QUIC","1292","Protected Payload (KP0)"
